P18YM_PB,PSINDER,VPH_NDACMM,VPH_SINCINT
144.0,51.0,38.0,14.0
156.0,80.0,52.0,18.0
114.0,57.0,33.0,18.0
129.0,76.0,52.0,32.0
100.0,32.0,35.0,9.0
133.0,57.0,40.0,11.0
99.0,56.0,25.0,6.0
134.0,38.0,40.0,14.0
120.0,32.0,31.0,11.0
141.0,48.0,34.0,13.0
118.0,55.0,46.0,14.0
55.0,32.0,23.0,13.0
110.0,45.0,27.0,7.0
68.0,18.0,28.0,13.0
129.0,33.0,31.0,9.0
2472.0,869.0,668.0,228.0
121.0,41.0,24.0,10.0
131.0,41.0,26.0,5.0
135.0,61.0,33.0,7.0
55.0,30.0,21.0,8.0
0.0,0.0,0.0,0.0
140.0,42.0,31.0,13.0
80.0,23.0,17.0,8.0
125.0,35.0,40.0,6.0
29.0,14.0,7.0,3.0
74.0,39.0,26.0,5.0
158.0,73.0,58.0,26.0
141.0,61.0,37.0,10.0
48.0,26.0,11.0,6.0
104.0,43.0,40.0,10.0
100.0,35.0,27.0,10.0
117.0,38.0,25.0,6.0
89.0,27.0,21.0,7.0
116.0,44.0,41.0,22.0
6.0,0.0,0.0,0.0
44.0,3.0,16.0,3.0
0.0,0.0,0.0,0.0
153.0,22.0,20.0,6.0
119.0,44.0,43.0,24.0
75.0,23.0,17.0,6.0
123.0,47.0,33.0,10.0
61.0,23.0,25.0,12.0
0.0,0.0,0.0,0.0
1858.0,471.0,319.0,113.0
120.0,38.0,23.0,7.0
108.0,18.0,25.0,4.0
115.0,32.0,15.0,5.0
64.0,23.0,10.0,6.0
69.0,8.0,5.0,4.0
93.0,21.0,17.0,4.0
118.0,20.0,15.0,4.0
69.0,28.0,8.0,4.0
63.0,22.0,16.0,8.0
83.0,17.0,15.0,8.0
85.0,5.0,9.0,3.0
86.0,11.0,13.0,7.0
79.0,34.0,14.0,9.0
84.0,49.0,10.0,8.0
0.0,0.0,0.0,0.0
158.0,37.0,44.0,15.0
63.0,10.0,20.0,7.0
1709.0,572.0,262.0,100.0
64.0,15.0,8.0,5.0
0.0,0.0,0.0,0.0
382.0,220.0,132.0,51.0
0.0,0.0,0.0,0.0
40.0,10.0,5.0,4.0
86.0,28.0,10.0,4.0
98.0,24.0,4.0,3.0
59.0,17.0,8.0,5.0
65.0,21.0,9.0,3.0
0.0,0.0,0.0,0.0
26.0,9.0,5.0,3.0
16.0,9.0,5.0,0.0
34.0,10.0,6.0,0.0
33.0,6.0,3.0,0.0
32.0,4.0,6.0,0.0
2744.0,994.0,881.0,225.0
35.0,19.0,13.0,7.0
114.0,56.0,45.0,5.0
0.0,0.0,0.0,0.0
65.0,22.0,11.0,6.0
511.0,152.0,130.0,36.0
19.0,5.0,4.0,3.0
763.0,306.0,357.0,90.0
291.0,60.0,60.0,8.0
150.0,56.0,32.0,9.0
28.0,16.0,6.0,4.0
141.0,46.0,42.0,7.0
0.0,0.0,0.0,0.0
78.0,39.0,26.0,6.0
50.0,32.0,23.0,6.0
159.0,45.0,29.0,5.0
65.0,32.0,13.0,6.0
100.0,31.0,33.0,8.0
86.0,44.0,35.0,8.0
0.0,0.0,0.0,0.0
8.0,0.0,4.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4204.0,1021.0,848.0,239.0
87.0,7.0,15.0,3.0
351.0,94.0,86.0,28.0
496.0,133.0,71.0,17.0
59.0,18.0,21.0,4.0
254.0,73.0,77.0,18.0
555.0,112.0,122.0,45.0
242.0,72.0,64.0,22.0
14.0,3.0,7.0,6.0
50.0,11.0,10.0,3.0
75.0,28.0,23.0,11.0
49.0,23.0,19.0,6.0
154.0,93.0,79.0,29.0
68.0,41.0,15.0,4.0
0.0,0.0,0.0,0.0
176.0,59.0,54.0,11.0
207.0,34.0,19.0,4.0
52.0,3.0,3.0,0.0
115.0,20.0,12.0,0.0
276.0,23.0,32.0,4.0
40.0,6.0,6.0,0.0
107.0,23.0,12.0,3.0
80.0,14.0,10.0,4.0
2248.0,1049.0,744.0,279.0
181.0,118.0,87.0,34.0
295.0,154.0,143.0,54.0
167.0,85.0,50.0,17.0
53.0,26.0,20.0,7.0
69.0,28.0,13.0,8.0
98.0,72.0,57.0,22.0
98.0,37.0,35.0,7.0
143.0,41.0,30.0,5.0
70.0,36.0,21.0,10.0
77.0,26.0,16.0,4.0
132.0,48.0,48.0,13.0
116.0,62.0,39.0,22.0
198.0,85.0,48.0,23.0
59.0,12.0,13.0,8.0
72.0,42.0,33.0,17.0
79.0,33.0,18.0,6.0
52.0,20.0,16.0,6.0
63.0,39.0,13.0,6.0
0.0,0.0,0.0,0.0
87.0,34.0,13.0,3.0
83.0,23.0,11.0,3.0
5.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0
3657.0,1324.0,796.0,276.0
102.0,38.0,11.0,4.0
85.0,20.0,11.0,4.0
96.0,10.0,6.0,3.0
112.0,40.0,11.0,3.0
154.0,43.0,22.0,3.0
617.0,402.0,223.0,91.0
280.0,85.0,62.0,22.0
225.0,67.0,51.0,23.0
86.0,20.0,18.0,3.0
127.0,35.0,9.0,3.0
72.0,18.0,8.0,4.0
130.0,34.0,15.0,4.0
112.0,79.0,37.0,12.0
214.0,113.0,83.0,26.0
76.0,13.0,10.0,0.0
41.0,24.0,8.0,5.0
35.0,15.0,3.0,3.0
110.0,50.0,30.0,8.0
113.0,40.0,32.0,12.0
125.0,26.0,32.0,10.0
276.0,76.0,52.0,23.0
42.0,13.0,17.0,3.0
40.0,11.0,6.0,0.0
32.0,6.0,4.0,0.0
100.0,9.0,12.0,3.0
3175.0,851.0,541.0,160.0
161.0,35.0,13.0,5.0
135.0,37.0,11.0,5.0
61.0,18.0,11.0,0.0
134.0,15.0,11.0,4.0
68.0,15.0,8.0,4.0
100.0,17.0,23.0,7.0
112.0,37.0,22.0,8.0
40.0,23.0,4.0,3.0
39.0,24.0,6.0,4.0
232.0,58.0,44.0,18.0
221.0,67.0,67.0,21.0
132.0,33.0,24.0,4.0
730.0,241.0,180.0,44.0
52.0,17.0,11.0,6.0
150.0,45.0,30.0,10.0
149.0,33.0,36.0,8.0
105.0,29.0,6.0,0.0
1477.0,471.0,378.0,144.0
46.0,10.0,10.0,5.0
39.0,8.0,8.0,3.0
45.0,16.0,12.0,5.0
25.0,3.0,5.0,0.0
20.0,5.0,7.0,3.0
28.0,8.0,4.0,0.0
43.0,9.0,6.0,3.0
40.0,8.0,6.0,3.0
50.0,10.0,13.0,4.0
45.0,10.0,11.0,5.0
43.0,7.0,13.0,6.0
38.0,9.0,7.0,3.0
31.0,11.0,6.0,0.0
59.0,21.0,16.0,6.0
67.0,13.0,16.0,9.0
176.0,100.0,61.0,22.0
58.0,20.0,11.0,7.0
214.0,86.0,71.0,33.0
94.0,19.0,20.0,9.0
177.0,74.0,44.0,12.0
4203.0,1444.0,778.0,226.0
27.0,22.0,8.0,3.0
50.0,20.0,26.0,13.0
96.0,47.0,38.0,14.0
8.0,3.0,5.0,0.0
65.0,48.0,27.0,16.0
27.0,14.0,11.0,4.0
40.0,16.0,16.0,6.0
101.0,33.0,20.0,9.0
31.0,7.0,15.0,6.0
30.0,8.0,10.0,5.0
58.0,16.0,15.0,4.0
62.0,13.0,21.0,9.0
74.0,30.0,26.0,11.0
59.0,28.0,25.0,12.0
39.0,15.0,8.0,3.0
48.0,34.0,10.0,10.0
42.0,13.0,12.0,5.0
97.0,52.0,18.0,5.0
107.0,69.0,31.0,11.0
0.0,0.0,0.0,0.0
56.0,30.0,22.0,6.0
77.0,35.0,32.0,10.0
0.0,0.0,0.0,0.0
13.0,9.0,9.0,5.0
143.0,68.0,47.0,12.0
217.0,129.0,64.0,17.0
205.0,90.0,57.0,5.0
196.0,90.0,43.0,9.0
70.0,17.0,6.0,0.0
71.0,15.0,5.0,0.0
128.0,29.0,12.0,0.0
66.0,20.0,6.0,0.0
64.0,13.0,5.0,0.0
143.0,36.0,6.0,0.0
2313.0,1117.0,761.0,325.0
82.0,40.0,23.0,13.0
103.0,48.0,40.0,19.0
47.0,23.0,12.0,5.0
61.0,18.0,13.0,7.0
156.0,46.0,32.0,9.0
145.0,76.0,58.0,23.0
130.0,71.0,44.0,20.0
85.0,50.0,21.0,7.0
40.0,21.0,15.0,3.0
32.0,13.0,3.0,0.0
19.0,14.0,7.0,3.0
145.0,44.0,35.0,12.0
44.0,11.0,7.0,3.0
118.0,43.0,42.0,16.0
137.0,59.0,29.0,11.0
0.0,0.0,0.0,0.0
52.0,19.0,20.0,11.0
51.0,19.0,20.0,4.0
38.0,19.0,21.0,12.0
36.0,17.0,20.0,8.0
117.0,63.0,36.0,14.0
81.0,64.0,24.0,15.0
219.0,126.0,93.0,41.0
189.0,133.0,95.0,48.0
93.0,39.0,31.0,14.0
18.0,10.0,7.0,4.0
0.0,0.0,0.0,0.0
1729.0,742.0,606.0,233.0
31.0,15.0,12.0,3.0
37.0,8.0,17.0,6.0
110.0,52.0,28.0,8.0
70.0,35.0,25.0,8.0
73.0,42.0,22.0,13.0
126.0,51.0,36.0,13.0
30.0,5.0,9.0,0.0
110.0,30.0,30.0,10.0
66.0,21.0,25.0,10.0
43.0,19.0,17.0,6.0
39.0,32.0,13.0,3.0
65.0,17.0,40.0,20.0
77.0,16.0,23.0,10.0
89.0,36.0,26.0,11.0
84.0,45.0,35.0,13.0
126.0,73.0,27.0,11.0
72.0,19.0,32.0,11.0
80.0,36.0,31.0,12.0
78.0,42.0,28.0,10.0
52.0,40.0,23.0,10.0
37.0,3.0,16.0,8.0
38.0,16.0,17.0,7.0
82.0,29.0,28.0,12.0
62.0,39.0,29.0,13.0
37.0,17.0,11.0,4.0
1568.0,733.0,551.0,237.0
111.0,50.0,38.0,11.0
28.0,23.0,14.0,11.0
109.0,63.0,58.0,29.0
109.0,59.0,34.0,13.0
81.0,27.0,22.0,8.0
81.0,28.0,21.0,16.0
137.0,91.0,47.0,19.0
61.0,57.0,30.0,18.0
85.0,34.0,36.0,17.0
64.0,24.0,17.0,7.0
110.0,60.0,47.0,18.0
64.0,37.0,17.0,6.0
58.0,13.0,15.0,6.0
76.0,33.0,12.0,6.0
120.0,31.0,47.0,14.0
53.0,18.0,11.0,6.0
39.0,11.0,14.0,4.0
34.0,14.0,12.0,8.0
56.0,23.0,24.0,9.0
47.0,23.0,19.0,11.0
33.0,12.0,8.0,0.0
2037.0,794.0,754.0,258.0
162.0,77.0,55.0,21.0
44.0,21.0,24.0,7.0
97.0,23.0,29.0,7.0
112.0,36.0,53.0,23.0
102.0,54.0,28.0,11.0
65.0,42.0,20.0,10.0
103.0,24.0,30.0,7.0
117.0,42.0,30.0,15.0
121.0,61.0,37.0,10.0
34.0,20.0,11.0,3.0
87.0,27.0,32.0,12.0
21.0,6.0,3.0,0.0
82.0,27.0,15.0,3.0
111.0,21.0,41.0,7.0
107.0,74.0,56.0,22.0
351.0,107.0,141.0,46.0
68.0,39.0,25.0,6.0
60.0,18.0,23.0,6.0
55.0,19.0,32.0,18.0
3.0,5.0,8.0,4.0
0.0,4.0,5.0,5.0
4.0,7.0,6.0,3.0
5.0,7.0,8.0,5.0
2171.0,1324.0,869.0,426.0
73.0,40.0,39.0,19.0
0.0,0.0,0.0,0.0
114.0,68.0,36.0,17.0
116.0,67.0,56.0,30.0
66.0,48.0,32.0,11.0
47.0,70.0,26.0,15.0
78.0,28.0,26.0,8.0
47.0,32.0,18.0,6.0
104.0,58.0,40.0,10.0
91.0,57.0,38.0,16.0
123.0,52.0,40.0,14.0
97.0,56.0,39.0,21.0
96.0,61.0,44.0,24.0
69.0,57.0,37.0,21.0
68.0,32.0,28.0,14.0
101.0,70.0,39.0,20.0
101.0,51.0,29.0,13.0
122.0,66.0,41.0,22.0
59.0,46.0,22.0,11.0
67.0,36.0,26.0,11.0
73.0,36.0,19.0,19.0
76.0,37.0,26.0,17.0
144.0,92.0,63.0,36.0
67.0,79.0,41.0,18.0
56.0,29.0,17.0,8.0
58.0,30.0,23.0,11.0
58.0,25.0,24.0,14.0
2001.0,1351.0,982.0,464.0
64.0,36.0,19.0,7.0
89.0,68.0,34.0,16.0
89.0,67.0,37.0,17.0
119.0,126.0,70.0,38.0
71.0,58.0,28.0,17.0
123.0,64.0,60.0,21.0
119.0,103.0,46.0,21.0
109.0,123.0,83.0,43.0
69.0,58.0,44.0,20.0
76.0,68.0,50.0,25.0
66.0,49.0,21.0,6.0
87.0,34.0,33.0,17.0
106.0,46.0,71.0,42.0
83.0,40.0,46.0,23.0
104.0,49.0,43.0,28.0
92.0,58.0,58.0,29.0
85.0,25.0,29.0,4.0
80.0,54.0,38.0,15.0
94.0,84.0,44.0,23.0
69.0,58.0,36.0,16.0
98.0,43.0,49.0,23.0
43.0,17.0,21.0,9.0
66.0,23.0,22.0,4.0
1745.0,1105.0,802.0,386.0
112.0,71.0,35.0,17.0
80.0,44.0,50.0,25.0
88.0,69.0,49.0,25.0
96.0,82.0,46.0,19.0
90.0,57.0,33.0,16.0
91.0,66.0,48.0,29.0
62.0,37.0,42.0,19.0
56.0,45.0,23.0,15.0
130.0,37.0,48.0,15.0
85.0,51.0,38.0,25.0
61.0,26.0,25.0,10.0
75.0,47.0,43.0,20.0
75.0,54.0,37.0,16.0
87.0,64.0,39.0,18.0
48.0,35.0,16.0,8.0
83.0,49.0,49.0,15.0
117.0,54.0,56.0,24.0
64.0,42.0,33.0,20.0
36.0,26.0,6.0,4.0
33.0,29.0,20.0,6.0
31.0,31.0,11.0,5.0
70.0,35.0,28.0,14.0
52.0,39.0,21.0,18.0
23.0,15.0,6.0,3.0
1842.0,1270.0,1011.0,530.0
55.0,37.0,42.0,24.0
57.0,70.0,50.0,32.0
74.0,56.0,46.0,20.0
52.0,35.0,27.0,19.0
59.0,37.0,27.0,11.0
61.0,50.0,28.0,23.0
86.0,54.0,71.0,35.0
141.0,78.0,66.0,33.0
130.0,105.0,72.0,47.0
118.0,101.0,81.0,34.0
116.0,52.0,57.0,21.0
69.0,61.0,46.0,22.0
83.0,37.0,39.0,13.0
88.0,63.0,32.0,21.0
101.0,93.0,52.0,30.0
91.0,77.0,63.0,39.0
68.0,43.0,31.0,14.0
81.0,36.0,37.0,17.0
59.0,28.0,32.0,12.0
32.0,31.0,13.0,10.0
61.0,28.0,31.0,21.0
31.0,19.0,16.0,8.0
51.0,36.0,21.0,12.0
78.0,43.0,31.0,12.0
2772.0,1340.0,554.0,245.0
107.0,15.0,9.0,3.0
95.0,38.0,11.0,6.0
90.0,22.0,11.0,6.0
194.0,114.0,62.0,22.0
72.0,57.0,23.0,10.0
86.0,37.0,14.0,9.0
98.0,38.0,15.0,4.0
79.0,22.0,4.0,4.0
102.0,42.0,10.0,5.0
20.0,3.0,3.0,3.0
15.0,3.0,0.0,0.0
13.0,0.0,0.0,0.0
84.0,26.0,8.0,5.0
109.0,46.0,9.0,3.0
81.0,26.0,9.0,5.0
312.0,222.0,123.0,59.0
240.0,170.0,80.0,35.0
59.0,69.0,17.0,12.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
58.0,25.0,4.0,5.0
32.0,8.0,0.0,0.0
32.0,18.0,0.0,0.0
47.0,16.0,8.0,3.0
29.0,15.0,15.0,6.0
56.0,38.0,26.0,9.0
67.0,60.0,16.0,7.0
61.0,47.0,24.0,4.0
50.0,44.0,16.0,8.0
2805.0,1542.0,1084.0,432.0
72.0,48.0,26.0,14.0
96.0,50.0,26.0,5.0
49.0,27.0,22.0,7.0
224.0,141.0,87.0,36.0
98.0,31.0,14.0,4.0
61.0,40.0,24.0,10.0
67.0,45.0,28.0,13.0
371.0,213.0,146.0,63.0
57.0,21.0,25.0,6.0
64.0,39.0,21.0,7.0
51.0,15.0,24.0,7.0
48.0,20.0,27.0,6.0
131.0,64.0,31.0,12.0
219.0,137.0,107.0,38.0
222.0,114.0,103.0,43.0
25.0,22.0,5.0,3.0
67.0,31.0,21.0,8.0
163.0,68.0,47.0,21.0
17.0,9.0,3.0,4.0
41.0,45.0,23.0,11.0
35.0,19.0,11.0,7.0
98.0,33.0,54.0,32.0
52.0,27.0,14.0,3.0
48.0,30.0,13.0,4.0
201.0,91.0,76.0,34.0
69.0,68.0,45.0,18.0
30.0,21.0,12.0,5.0
45.0,25.0,23.0,8.0
0.0,0.0,0.0,0.0
3949.0,1716.0,1412.0,503.0
108.0,29.0,39.0,6.0
941.0,377.0,380.0,110.0
36.0,24.0,18.0,10.0
261.0,105.0,63.0,28.0
56.0,7.0,14.0,10.0
110.0,40.0,42.0,12.0
39.0,43.0,15.0,13.0
79.0,37.0,35.0,16.0
164.0,101.0,40.0,13.0
86.0,44.0,41.0,15.0
219.0,124.0,79.0,29.0
72.0,55.0,25.0,7.0
60.0,47.0,20.0,8.0
70.0,24.0,24.0,9.0
46.0,27.0,16.0,6.0
88.0,33.0,27.0,11.0
43.0,18.0,13.0,9.0
105.0,18.0,31.0,10.0
30.0,7.0,14.0,10.0
63.0,22.0,19.0,6.0
18.0,9.0,5.0,3.0
61.0,36.0,17.0,9.0
75.0,25.0,20.0,6.0
30.0,18.0,14.0,4.0
34.0,8.0,17.0,9.0
496.0,197.0,176.0,67.0
86.0,31.0,21.0,7.0
72.0,42.0,30.0,18.0
74.0,21.0,20.0,11.0
327.0,147.0,137.0,31.0
0.0,0.0,0.0,0.0
3991.0,1105.0,808.0,223.0
235.0,59.0,53.0,15.0
149.0,46.0,18.0,7.0
93.0,20.0,14.0,8.0
359.0,100.0,62.0,17.0
263.0,87.0,77.0,27.0
138.0,48.0,28.0,8.0
502.0,157.0,117.0,30.0
330.0,63.0,50.0,22.0
48.0,6.0,8.0,5.0
268.0,106.0,95.0,16.0
0.0,0.0,0.0,0.0
70.0,26.0,21.0,8.0
89.0,23.0,13.0,6.0
132.0,22.0,21.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
49.0,13.0,12.0,3.0
54.0,17.0,11.0,4.0
32.0,6.0,4.0,0.0
26.0,10.0,7.0,3.0
33.0,6.0,4.0,0.0
33.0,4.0,7.0,3.0
33.0,8.0,4.0,0.0
29.0,15.0,10.0,4.0
29.0,7.0,4.0,3.0
13.0,5.0,3.0,0.0
18.0,4.0,3.0,0.0
17.0,4.0,0.0,0.0
2737.0,826.0,503.0,152.0
191.0,51.0,36.0,3.0
80.0,30.0,18.0,9.0
181.0,68.0,30.0,8.0
185.0,44.0,11.0,3.0
188.0,64.0,39.0,9.0
198.0,79.0,35.0,11.0
38.0,19.0,6.0,4.0
273.0,51.0,40.0,10.0
122.0,31.0,18.0,3.0
73.0,12.0,13.0,7.0
51.0,13.0,6.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
84.0,28.0,23.0,6.0
186.0,56.0,48.0,13.0
26.0,7.0,3.0,0.0
48.0,15.0,4.0,3.0
38.0,5.0,4.0,3.0
47.0,13.0,8.0,5.0
143.0,56.0,24.0,3.0
145.0,57.0,54.0,26.0
82.0,22.0,26.0,10.0
76.0,25.0,18.0,4.0
30.0,14.0,4.0,0.0
0.0,0.0,0.0,0.0
1999.0,593.0,227.0,66.0
79.0,31.0,12.0,6.0
110.0,41.0,8.0,3.0
152.0,34.0,24.0,5.0
82.0,20.0,8.0,0.0
89.0,21.0,5.0,3.0
69.0,18.0,8.0,5.0
96.0,60.0,15.0,5.0
75.0,11.0,16.0,3.0
89.0,17.0,8.0,3.0
66.0,27.0,4.0,0.0
35.0,6.0,6.0,0.0
83.0,20.0,3.0,3.0
0.0,0.0,0.0,0.0
94.0,25.0,13.0,5.0
39.0,4.0,0.0,0.0
66.0,21.0,8.0,3.0
39.0,10.0,8.0,3.0
56.0,8.0,7.0,3.0
1757.0,516.0,261.0,86.0
59.0,15.0,9.0,11.0
51.0,17.0,5.0,3.0
0.0,0.0,0.0,0.0
47.0,16.0,6.0,4.0
68.0,15.0,6.0,5.0
69.0,23.0,12.0,4.0
48.0,16.0,5.0,4.0
48.0,14.0,7.0,5.0
62.0,19.0,9.0,3.0
93.0,32.0,14.0,5.0
191.0,48.0,45.0,7.0
136.0,43.0,26.0,4.0
100.0,23.0,17.0,6.0
123.0,32.0,14.0,5.0
72.0,23.0,14.0,5.0
48.0,19.0,4.0,3.0
53.0,20.0,9.0,3.0
0.0,0.0,0.0,0.0
2261.0,892.0,519.0,199.0
413.0,195.0,84.0,41.0
0.0,0.0,0.0,0.0
86.0,36.0,15.0,10.0
43.0,24.0,19.0,9.0
107.0,53.0,15.0,11.0
145.0,55.0,33.0,10.0
162.0,66.0,32.0,10.0
110.0,57.0,27.0,10.0
137.0,46.0,50.0,13.0
100.0,40.0,33.0,13.0
124.0,53.0,29.0,10.0
154.0,40.0,18.0,6.0
222.0,30.0,29.0,5.0
118.0,48.0,50.0,17.0
64.0,42.0,21.0,6.0
36.0,19.0,20.0,10.0
46.0,14.0,4.0,3.0
28.0,26.0,13.0,7.0
11.0,9.0,8.0,3.0
28.0,3.0,0.0,0.0
1955.0,627.0,235.0,70.0
89.0,35.0,17.0,5.0
74.0,25.0,8.0,0.0
61.0,19.0,7.0,3.0
81.0,19.0,14.0,4.0
79.0,28.0,7.0,4.0
97.0,41.0,3.0,0.0
48.0,14.0,7.0,3.0
68.0,5.0,4.0,4.0
60.0,24.0,7.0,5.0
46.0,18.0,6.0,3.0
66.0,37.0,8.0,0.0
89.0,31.0,10.0,4.0
31.0,13.0,8.0,4.0
49.0,19.0,8.0,0.0
13.0,6.0,6.0,3.0
1689.0,639.0,481.0,202.0
72.0,37.0,25.0,11.0
165.0,51.0,49.0,21.0
60.0,22.0,13.0,6.0
62.0,26.0,19.0,10.0
28.0,15.0,13.0,8.0
37.0,17.0,9.0,3.0
222.0,142.0,98.0,46.0
151.0,56.0,48.0,25.0
63.0,16.0,25.0,6.0
63.0,41.0,18.0,6.0
69.0,20.0,11.0,3.0
123.0,34.0,21.0,4.0
91.0,18.0,29.0,6.0
0.0,0.0,0.0,0.0
119.0,34.0,27.0,12.0
83.0,38.0,24.0,15.0
108.0,33.0,31.0,13.0
1238.0,431.0,411.0,121.0
56.0,26.0,12.0,6.0
46.0,10.0,21.0,6.0
38.0,18.0,6.0,3.0
65.0,23.0,23.0,8.0
54.0,19.0,25.0,13.0
162.0,77.0,58.0,14.0
35.0,11.0,14.0,8.0
60.0,6.0,18.0,4.0
54.0,34.0,20.0,5.0
50.0,25.0,21.0,4.0
105.0,40.0,34.0,6.0
52.0,12.0,27.0,4.0
27.0,3.0,17.0,6.0
62.0,14.0,8.0,4.0
40.0,10.0,6.0,4.0
45.0,18.0,21.0,7.0
99.0,18.0,21.0,7.0
46.0,29.0,26.0,7.0
5375.0,1983.0,1146.0,395.0
0.0,0.0,0.0,0.0
36.0,22.0,13.0,6.0
179.0,86.0,77.0,25.0
141.0,54.0,44.0,21.0
78.0,33.0,27.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
18.0,20.0,12.0,7.0
0.0,0.0,0.0,0.0
159.0,52.0,71.0,32.0
69.0,18.0,23.0,14.0
860.0,267.0,122.0,28.0
150.0,73.0,68.0,26.0
35.0,10.0,16.0,8.0
56.0,39.0,26.0,8.0
38.0,31.0,15.0,6.0
34.0,19.0,15.0,13.0
86.0,69.0,38.0,17.0
97.0,62.0,38.0,9.0
194.0,78.0,85.0,30.0
71.0,35.0,38.0,12.0
56.0,25.0,18.0,4.0
64.0,39.0,27.0,10.0
70.0,36.0,25.0,6.0
62.0,46.0,24.0,12.0
104.0,36.0,8.0,3.0
7.0,10.0,11.0,5.0
45.0,24.0,13.0,5.0
35.0,27.0,9.0,5.0
30.0,21.0,12.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
123.0,50.0,12.0,5.0
94.0,44.0,6.0,0.0
67.0,25.0,5.0,0.0
145.0,46.0,12.0,0.0
132.0,29.0,12.0,6.0
121.0,31.0,15.0,3.0
145.0,39.0,16.0,3.0
209.0,53.0,26.0,8.0
269.0,86.0,49.0,19.0
1134.0,400.0,411.0,185.0
11.0,7.0,8.0,3.0
29.0,14.0,10.0,6.0
89.0,16.0,22.0,9.0
52.0,16.0,20.0,12.0
0.0,0.0,0.0,0.0
55.0,20.0,16.0,7.0
61.0,16.0,24.0,10.0
51.0,6.0,12.0,7.0
48.0,27.0,20.0,6.0
42.0,20.0,23.0,12.0
67.0,23.0,40.0,14.0
52.0,16.0,10.0,5.0
47.0,6.0,17.0,9.0
55.0,28.0,15.0,3.0
56.0,31.0,23.0,7.0
60.0,22.0,17.0,7.0
39.0,26.0,23.0,14.0
49.0,8.0,19.0,11.0
30.0,20.0,14.0,8.0
79.0,24.0,18.0,6.0
60.0,32.0,17.0,9.0
29.0,12.0,12.0,4.0
1353.0,603.0,438.0,158.0
67.0,21.0,20.0,4.0
60.0,20.0,20.0,7.0
69.0,48.0,31.0,9.0
52.0,12.0,13.0,4.0
52.0,15.0,13.0,8.0
58.0,35.0,17.0,9.0
42.0,11.0,13.0,8.0
42.0,17.0,11.0,6.0
63.0,14.0,18.0,7.0
52.0,14.0,9.0,3.0
73.0,14.0,24.0,3.0
99.0,74.0,37.0,16.0
74.0,63.0,30.0,13.0
79.0,41.0,34.0,13.0
92.0,39.0,38.0,9.0
20.0,18.0,8.0,7.0
0.0,0.0,0.0,0.0
28.0,19.0,11.0,8.0
59.0,16.0,17.0,6.0
0.0,0.0,0.0,0.0
81.0,40.0,26.0,8.0
2773.0,1185.0,819.0,233.0
73.0,34.0,9.0,3.0
69.0,21.0,17.0,8.0
351.0,233.0,161.0,44.0
109.0,36.0,26.0,6.0
92.0,30.0,21.0,4.0
79.0,22.0,17.0,4.0
36.0,19.0,6.0,8.0
205.0,86.0,61.0,17.0
99.0,58.0,24.0,8.0
57.0,32.0,7.0,3.0
658.0,227.0,235.0,56.0
121.0,33.0,18.0,4.0
51.0,9.0,4.0,0.0
79.0,33.0,11.0,4.0
152.0,88.0,43.0,23.0
251.0,71.0,67.0,12.0
40.0,16.0,16.0,5.0
113.0,91.0,63.0,22.0
1412.0,393.0,253.0,75.0
58.0,21.0,8.0,3.0
41.0,6.0,9.0,3.0
84.0,19.0,17.0,3.0
131.0,29.0,30.0,11.0
258.0,67.0,53.0,5.0
73.0,23.0,10.0,5.0
75.0,19.0,10.0,4.0
66.0,29.0,10.0,3.0
33.0,13.0,9.0,3.0
100.0,40.0,23.0,8.0
161.0,26.0,26.0,8.0
79.0,19.0,8.0,4.0
52.0,17.0,13.0,6.0
2343.0,974.0,613.0,200.0
81.0,33.0,25.0,6.0
169.0,41.0,34.0,8.0
99.0,44.0,25.0,4.0
96.0,42.0,27.0,5.0
136.0,51.0,34.0,7.0
152.0,98.0,19.0,7.0
37.0,11.0,8.0,3.0
241.0,83.0,52.0,15.0
113.0,36.0,30.0,11.0
50.0,25.0,11.0,5.0
340.0,145.0,104.0,49.0
0.0,0.0,0.0,0.0
78.0,37.0,15.0,6.0
35.0,12.0,7.0,4.0
85.0,56.0,25.0,7.0
124.0,53.0,42.0,14.0
0.0,0.0,0.0,0.0
137.0,39.0,27.0,3.0
55.0,26.0,16.0,7.0
149.0,83.0,55.0,21.0
51.0,12.0,19.0,3.0
78.0,40.0,27.0,9.0
1757.0,626.0,466.0,138.0
0.0,0.0,0.0,0.0
126.0,25.0,34.0,9.0
109.0,62.0,53.0,21.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
113.0,50.0,29.0,17.0
99.0,49.0,26.0,10.0
661.0,152.0,133.0,29.0
88.0,56.0,35.0,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
169.0,76.0,60.0,17.0
29.0,10.0,7.0,3.0
86.0,41.0,25.0,5.0
63.0,32.0,23.0,5.0
0.0,0.0,0.0,0.0
